video_id,split,label,context_eligible_frozen,behavior_eligible_frozen,context_bundle_exists,behavior_bundle_exists,context_sequence_rows,behavior_sequence_rows,context_status,behavior_status,cross_branch_status,canonical_policy_hash,sequence_missing_policy_hash
n_535,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_536,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_537,train,not_drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_538,train,not_drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_539,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_54,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_540,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_541,train,not_drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_542,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_543,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_544,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_545,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_546,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_547,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_548,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_549,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_55,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_550,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_551,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_552,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_553,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_554,train,not_drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_556,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_557,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_56,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_560,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_561,train,not_drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_562,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_563,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_564,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_565,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_566,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_567,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_568,train,not_drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_569,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_57,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_570,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_571,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_572,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_574,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_575,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_576,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_577,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_578,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_579,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_58,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_580,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_581,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_583,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_584,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_585,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_586,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_587,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_588,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_59,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_590,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_592,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_594,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_595,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_597,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_598,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_599,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_6,val,not_drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_60,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_601,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_603,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_604,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_605,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_606,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_607,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_608,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_609,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_61,val,not_drowsy,False,False,False,False,0,0,EXCLUDED,EXCLUDED,NEITHER,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_610,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_611,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_612,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_613,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_614,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_615,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_616,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_617,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_619,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_62,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_620,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_622,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_623,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_625,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_627,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_628,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_629,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_63,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_631,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_632,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_633,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_634,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_636,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_638,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_639,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_64,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_640,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_641,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_642,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_644,val,not_drowsy,True,False,True,False,32,0,COMPLETE,EXCLUDED,CONTEXT_ONLY,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_646,val,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_647,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_648,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_649,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_65,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
n_650,train,not_drowsy,True,True,True,True,32,100,COMPLETE,COMPLETE,BOTH,29f74d12e4a522352868297c1661224c5d444f2829f1cae6866c8b2d1968e721,f382c7900331c0be2f56b95f8fd95ed77f86dd5d4b06239da078e03d180eee4d
