video_id,video_path,extension,label,label_source,subject_id,subject_id_reason,fps,frame_count,decoded_frame_count,duration_seconds,width,height,is_readable,read_error,split
n_503,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_503.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_506,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_506.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_507,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_507.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_51,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_51.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_510,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_510.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_511,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_511.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_512,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_512.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_513,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_513.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_514,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_514.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_515,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_515.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_516,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_516.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_517,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_517.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_518,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_518.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_519,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_519.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_52,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_52.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_522,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_522.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_523,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_523.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_524,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_524.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_527,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_527.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_528,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_528.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_53,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_53.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_531,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_531.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_532,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_532.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_533,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_533.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_534,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_534.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_535,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_535.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_536,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_536.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_537,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_537.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_538,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_538.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_539,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_539.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_54,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_54.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_541,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_541.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_542,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_542.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_543,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_543.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_545,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_545.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_546,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_546.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_547,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_547.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_548,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_548.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_549,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_549.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_55,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_55.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_550,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_550.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_551,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_551.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_552,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_552.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_554,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_554.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_556,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_556.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_56,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_56.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_560,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_560.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_561,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_561.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_562,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_562.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_563,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_563.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_564,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_564.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_565,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_565.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_566,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_566.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_567,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_567.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_568,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_568.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_569,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_569.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_570,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_570.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_571,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_571.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_572,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_572.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_574,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_574.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_576,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_576.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_577,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_577.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_578,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_578.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_579,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_579.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_58,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_58.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_581,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_581.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_583,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_583.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_584,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_584.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_585,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_585.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_587,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_587.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_588,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_588.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_59,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_59.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_592,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_592.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_595,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_595.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_597,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_597.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_598,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_598.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_601,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_601.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_603,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_603.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_604,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_604.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_605,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_605.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_606,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_606.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_607,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_607.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_608,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_608.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_609,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_609.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_610,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_610.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_612,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_612.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_614,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_614.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_615,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_615.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_616,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_616.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_617,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_617.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_62,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_62.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_620,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_620.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_622,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_622.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_623,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_623.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_625,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_625.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_627,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_627.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_628,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_628.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_629,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_629.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_63,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_63.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_631,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_631.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_632,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_632.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_633,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_633.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_636,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_636.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_638,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_638.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_64,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_64.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_641,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_641.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_642,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_642.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_647,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_647.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_648,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_648.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_649,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_649.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_65,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_65.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_650,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_650.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_651,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_651.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_652,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_652.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_655,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_655.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_657,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_657.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_659,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_659.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_66,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_66.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_660,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_660.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_661,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_661.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_662,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_662.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_668,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_668.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_670,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_670.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_673,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_673.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_675,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_675.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
